filename,mean_veg_height,median_veg_height,vegetation_ratio (%),building_ratio (%),veg_quantiles,veg_variance
vhm_4313_421.tif,2.6311097,0.0,31.80305301894507,68.19694698105494,[ 3.98511934  7.04329705 11.62084484],28.601767
vhm_3314_351.tif,5.3156977,3.070665,51.46742537821998,48.53257462178002,[ 6.80110407 10.17730045 13.42156506],20.676361
vhm_3325_421.tif,2.6441352,0.0,26.684156495950724,73.31584350404927,[ 7.17945504  9.75690269 11.9648757 ],18.882105
vhm_3214_254.tif,7.015562,6.274354,64.8400013109116,35.1599986890884,[ 6.59780908 10.04888487 13.98197508],31.340837
vhm_3331_214.tif,2.052081,0.0,22.759505910551834,77.24049408944816,[ 6.05289316  8.44382095 11.4950819 ],15.953766
vhm_4436_444.tif,0.69167805,0.0,8.948125818419904,91.0518741815801,[ 4.18785858  7.05887461 10.56813049],19.197037
vhm_2224_132.tif,8.970296,9.969258,79.69040996050008,20.309590039499923,[ 8.50993872 11.31043053 14.08856153],17.069548
vhm_3213_143.tif,6.4914155,6.636824,67.83795552894429,32.16204447105571,[ 6.45906162  9.38820362 12.07177758],18.833809
vhm_3331_341.tif,1.137634,0.0,15.609644822138694,84.39035517786131,[4.40338993 6.61491776 9.78675842],12.913845
vhm_2224_462.tif,6.5148664,6.2088842,69.67120570337669,30.328794296623315,[ 5.79887509  8.67143154 11.88252068],26.655552
vhm_3233_122.tif,5.1030526,3.9387302,57.74688160457503,42.25311839542497,[ 5.78944027  8.90131855 11.69826913],15.06611
vhm_3341_331.tif,3.098918,0.0,26.04136024404859,73.95863975595141,[ 4.89727354  8.26371193 18.55553436],79.04783
vhm_3433_253.tif,6.4067473,0.0,46.605082797667194,53.394917202332806,[ 8.72738409 13.99793959 17.81420135],45.685852
vhm_3315_312.tif,2.2138193,0.0,26.6304347826087,73.3695652173913,[ 5.00020123  7.83096647 11.30690289],17.36694
vhm_4313_223.tif,1.0895448,0.0,16.74458225432738,83.25541774567262,[3.34637696 5.49483514 8.54806924],16.900173
vhm_3322_123.tif,0.4301829,0.0,8.004497751124438,91.99550224887557,[3.20499325 4.89510155 6.97465324],6.5494146
vhm_4313_341.tif,2.1249158,0.0,32.05301894507292,67.94698105492708,[3.01255381 5.77877307 8.90755057],22.794165
vhm_3316_351.tif,2.4796352,0.0,24.94511630440704,75.05488369559296,[ 6.70740891  9.81787968 12.92005563],16.686882
vhm_3216_164.tif,11.1675005,12.134134,75.81380818494222,24.186191815057782,[10.36303687 14.35223198 19.00885153],43.02427
vhm_2322_233.tif,1.226216,0.0,14.678683385579937,85.32131661442006,[ 5.42448306  7.62813616 10.4342165 ],16.163866
vhm_4313_414.tif,5.115054,0.0,48.492523017098414,51.507476982901586,[ 6.24005032  9.90468884 13.66766167],36.06966
vhm_3312_411.tif,1.2332878,0.0,13.341079460269864,86.65892053973013,[ 5.48193884  8.34321976 12.16994143],21.688898
vhm_4311_312.tif,0.657445,0.0,10.640929535232384,89.35907046476761,[3.95413709 5.66489124 7.91252422],8.240421
vhm_4435_311.tif,1.063903,0.0,15.889622435617634,84.11037756438236,[3.54028988 5.60024095 8.13931489],21.301847
vhm_3232_364.tif,7.016245,7.469863,78.7279163384021,21.272083661597904,[ 6.17603564  8.83724451 11.32903099],13.465281
vhm_2322_452.tif,3.167439,0.0,32.23091512565197,67.76908487434804,[ 5.95723236  8.71551323 12.92842317],24.407612
vhm_3436_133.tif,0.7302982,0.0,10.227657136621563,89.77234286337844,[4.51502335 6.48825741 9.42037296],12.075287
vhm_3436_141.tif,1.0608002,0.0,13.517636948930598,86.4823630510694,[ 5.06826019  7.31659174 10.18356037],13.325838
vhm_3316_121.tif,1.540529,0.0,18.233883058470767,81.76611694152923,[ 5.30470932  7.78624415 10.88579512],16.514578
vhm_3325_362.tif,0.36830893,0.0,5.884676145339653,94.11532385466035,[3.6607706  5.5839045  8.42599535],9.619052
vhm_3311_453.tif,2.384787,0.0,25.33549134523647,74.66450865476352,[ 5.7809329   8.51605892 11.95195198],24.974781
vhm_2444_413.tif,2.223585,0.0,35.47095895077499,64.52904104922501,[3.72018158 5.6866684  8.18574429],9.69495
vhm_4313_433.tif,3.1487563,0.0,28.04436418154559,71.95563581845441,[ 6.19715524 10.69378185 14.56408358],47.477367
vhm_3323_223.tif,1.6061898,0.0,17.102357911953114,82.8976420880469,[ 6.63017488  9.33000183 12.10785532],13.223094
vhm_3435_343.tif,0.44605625,0.0,6.381833806198167,93.61816619380183,[4.24980021 6.57226324 9.11583138],11.219648
vhm_3433_154.tif,3.276304,0.0,33.78294140113488,66.21705859886512,[ 5.16109943  8.92473125 13.13673878],31.530556
vhm_3443_362.tif,0.9819241,0.0,12.57167994325622,87.42832005674379,[ 4.75429702  7.33557558 10.33934641],13.844291
vhm_3325_343.tif,1.3002913,0.0,17.162594650542026,82.83740534945798,[ 4.81989408  7.02365541 10.04930496],12.547731
vhm_2226_263.tif,7.812306,8.614749,73.69414788891298,26.30585211108702,[ 7.87186432 10.26416397 12.91033268],18.306211
vhm_2242_331.tif,3.7057333,0.0,36.96256470386364,63.03743529613636,[ 6.92101908  9.97985363 12.67826939],21.300684
vhm_2324_464.tif,1.5810478,0.0,20.861796374540003,79.13820362546,[4.44747543 6.81535339 9.88973784],17.50885
vhm_4314_343.tif,5.0040193,1.6495903,53.73810939357907,46.26189060642093,[ 3.87861413  8.34941864 13.23675895],41.692703
vhm_2324_453.tif,2.306541,0.0,24.586956521739133,75.41304347826087,[ 5.14482117  7.6612339  11.36837482],37.566036
vhm_4311_134.tif,0.8195308,0.0,13.177661169415291,86.82233883058471,[3.48855948 5.48773479 8.28076172],11.644922
vhm_3445_243.tif,0.92165864,0.0,12.179725010912264,87.82027498908774,[4.2027092  6.3049705  9.51594853],22.181837
vhm_3313_441.tif,2.512092,0.0,29.22843123892599,70.77156876107401,[ 4.97367465  7.77700114 11.30309415],22.574858
vhm_2242_264.tif,3.6810513,0.0,42.131911890720296,57.868088109279704,[ 5.20323718  9.32217598 11.73134017],20.06382
vhm_3324_332.tif,1.3191242,0.0,14.893348780155376,85.10665121984462,[ 4.76283216  7.96887207 11.93425369],26.192402
vhm_4316_164.tif,7.9376945,7.692633,65.83094312344218,34.16905687655782,[ 7.929654   12.05183077 15.24813437],40.604088
vhm_3336_364.tif,0.9013668,0.0,14.955365647878507,85.04463435212149,[3.70463628 5.28944516 7.40863001],10.90633
vhm_3315_464.tif,1.2636526,0.0,15.890259846380129,84.10974015361987,[ 4.7802397   7.15465069 10.67312169],16.262058
vhm_3234_153.tif,0.34318668,0.0,10.38961038961039,89.6103896103896,[2.95371097 3.06654823 3.44736105],0.27736956
vhm_3322_234.tif,0.68334436,0.0,10.167643451001771,89.83235654899823,[4.00292695 6.03398991 8.84226775],12.9391985
vhm_2326_163.tif,1.1641437,0.0,14.280564263322884,85.71943573667711,[ 4.78456974  7.39007044 10.63873768],19.587086
vhm_3322_164.tif,0.6583948,0.0,9.040207169142702,90.9597928308573,[4.5548681  6.92098451 9.5157423 ],11.036738
vhm_3232_331.tif,3.4129522,0.0,43.06788990825688,56.93211009174312,[ 3.47680515  7.31806135 10.87808847],24.360744
vhm_3445_412.tif,0.6565048,0.0,7.780036010475774,92.21996398952423,[ 4.56913388  7.22697735 11.07758427],24.610151
vhm_3211_163.tif,1.2346342,0.0,26.68248694826768,73.31751305173232,[2.84483713 3.99498582 5.72912598],6.743931
vhm_3215_333.tif,7.076362,7.21177,61.16618778219978,38.83381221780022,[ 8.31703806 11.363451   14.29047394],23.508839
vhm_2246_232.tif,4.774315,4.385532,65.8496990814064,34.1503009185936,[4.45818555 6.31570101 9.06612659],16.637709
vhm_3311_153.tif,3.8492367,0.0,36.28506201444732,63.71493798555268,[ 5.92507195  9.53657818 14.7041378 ],33.1697
vhm_2443_262.tif,0.72137165,0.0,11.489992587101556,88.51000741289845,[3.080266   6.71936989 9.37471104],13.571029
vhm_2326_434.tif,2.2044106,0.0,21.79121043743531,78.20878956256469,[ 5.43578959  9.26946449 13.67225647],37.37053
vhm_2222_264.tif,0.2963035,0.0,9.133089133089133,90.86691086691087,[2.79466701 3.18234408 3.6163891 ],0.38657978
vhm_2326_152.tif,1.594881,0.0,21.82445141065831,78.17554858934169,[4.31775141 6.73409462 9.51394105],15.475421
vhm_3233_261.tif,10.772953,11.212799,90.01411166712906,9.985888332870942,[ 9.37280941 11.68584442 14.04734039],18.369394
vhm_3336_211.tif,2.129946,0.0,19.27738737266438,80.72261262733562,[ 4.49559879  7.82859111 16.35908937],67.55204
vhm_2244_412.tif,0.84691846,0.0,19.298245614035086,80.70175438596492,[3.88448787 4.58976173 4.68975544],0.15442297
vhm_4314_461.tif,3.3594651,0.0,39.60297172072216,60.39702827927784,[ 3.64514351  8.73907185 12.05922699],26.860903
vhm_3326_164.tif,0.60474306,0.0,8.76918359002317,91.23081640997682,[4.29489636 6.30300999 8.99955082],11.204441
vhm_2444_334.tif,3.9649472,0.0,39.72544880515793,60.27455119484207,[ 5.60936642  8.63051987 12.59004831],37.98579
vhm_3211_363.tif,8.729051,10.373526,71.99616253436028,28.00383746563972,[ 9.5861783  12.43601561 14.96003199],17.85268
vhm_2326_463.tif,1.5586394,0.0,17.9881652775508,82.01183472244921,[ 5.07427502  8.02295303 11.81263447],19.519398
vhm_3446_364.tif,0.5681729,0.0,8.662052902120369,91.33794709787963,[3.28087592 5.18645287 8.45460701],22.249786
vhm_3215_243.tif,3.7853878,0.0,41.553775499005226,58.446224500994774,[ 5.25718641  8.57561207 11.66347122],26.242271
vhm_3315_261.tif,2.656766,0.0,25.010562900368,74.989437099632,[ 5.92339754  9.55849075 14.19480515],38.32866
vhm_2222_334.tif,8.589983,9.15463,91.48542999289268,8.514570007107324,[ 7.47856092  9.50379467 11.69561696],9.171381
